relative_path,filename,extension,input_stage,normalization,mean_r,mean_g,mean_b,std_r,std_g,std_b,image_size,input_mode,status
Non-Recyclable/ceramic_product/1000_F_220512221_OCfWwiGHcPm7X37OJvsjbF5poVjBLNgZ.png,1000_F_220512221_OCfWwiGHcPm7X37OJvsjbF5poVjBLNgZ.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/1200x628-5-1024x536.png,1200x628-5-1024x536.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/1f962803384fdb322c4df8ad882b6176.png,1f962803384fdb322c4df8ad882b6176.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/22222222.png,22222222.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/30322484-clay-pottery-ceramics-in-background-broken-glass-debris-design-wall.png,30322484-clay-pottery-ceramics-in-background-broken-glass-debris-design-wall.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/31s3amSRHL._AC_UF8941000_QL80_.png,31s3amSRHL._AC_UF8941000_QL80_.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/339751732.png,339751732.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/370177714.png,370177714.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/3D5RzKh5xf0shYAlvPrUAnD5Sw3lHKXdYM0BF953.png,3D5RzKh5xf0shYAlvPrUAnD5Sw3lHKXdYM0BF953.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/3de69e4f-ae11-4b1c-9b81-e2cac38564cf.png,3de69e4f-ae11-4b1c-9b81-e2cac38564cf.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/58314b65035fe8c7.png,58314b65035fe8c7.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/5d6244dbed155216ff0b25ec8a3405f3.png,5d6244dbed155216ff0b25ec8a3405f3.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/5j45j45j-min.png,5j45j45j-min.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/640-close-up-of-ceramics_600x600_crop_center.png,640-close-up-of-ceramics_600x600_crop_center.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/71OXpnqqnYL._AC_UF10001000_QL80_.png,71OXpnqqnYL._AC_UF10001000_QL80_.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/800px_COLOURBOX5957211.png,800px_COLOURBOX5957211.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/81xHJfbgGS.png,81xHJfbgGS.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/9.png,9.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Beauty-in-Broken-Things-Hero.png,Beauty-in-Broken-Things-Hero.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Beer_bottles_2018_G1.png,Beer_bottles_2018_G1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Best-Glue-for-Ceramics_Hero_NEW.png,Best-Glue-for-Ceramics_Hero_NEW.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Blog-Images-15.png,Blog-Images-15.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Brock3-1080x810.png,Brock3-1080x810.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Broken-Ceramics-Glass-Mirror-Chips.png,Broken-Ceramics-Glass-Mirror-Chips.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Broken-ceramic-mug-1024x597.png,Broken-ceramic-mug-1024x597.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Crushed-ceramic-pots-waste-white-ceramics-24.png,Crushed-ceramic-pots-waste-white-ceramics-24.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/DsixVthXoAAJ_eE.png,DsixVthXoAAJ_eE.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/EDII_NMUS_V_2007_289_1-001.png,EDII_NMUS_V_2007_289_1-001.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Glass-Before-After.png,Glass-Before-After.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Glass-Recycling-Process-InContent.png,Glass-Recycling-Process-InContent.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Glass-recycling.png,Glass-recycling.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Glass.png,Glass.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/How-to-Dispose-of-Broken-Glass-Shards.png,How-to-Dispose-of-Broken-Glass-Shards.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/How-to-dispose-of-broken-glass-Cover.png,How-to-dispose-of-broken-glass-Cover.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/IMG_3214.JPG.png,IMG_3214.JPG.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/ImageForNews_59851_16615112202202141.png,ImageForNews_59851_16615112202202141.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Is-Recycling-Glass-Worth-It.png,Is-Recycling-Glass-Worth-It.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/J-152-019-thumb-1600x900---3890.png,J-152-019-thumb-1600x900---3890.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Kintsugi-Card.png,Kintsugi-Card.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/LZSBWTVMZFLHTBPVKNOIAGPNEY.png,LZSBWTVMZFLHTBPVKNOIAGPNEY.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Photo-Waste-Recycled-glass-lifecycle.png,Photo-Waste-Recycled-glass-lifecycle.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Recycle-Disposal.png,Recycle-Disposal.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Recycled-glass-tile.png,Recycled-glass-tile.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Tea-Bowl2-1024x739.png,Tea-Bowl2-1024x739.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Turn-a-Broken-Porcelain-Vase-into-an-Art-Piece-with-3D-Printing-Pen_FacFox-1.png,Turn-a-Broken-Porcelain-Vase-into-an-Art-Piece-with-3D-Printing-Pen_FacFox-1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-Living-2-scaled.png,WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-Living-2-scaled.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-design.png,WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-design.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/Your-Complete-Guide-to-Safely-Disposing-of-Broken-Glass-1-y8t9a48ynxihx5k9r33im8.png,Your-Complete-Guide-to-Safely-Disposing-of-Broken-Glass-1-y8t9a48ynxihx5k9r33im8.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/_118448907_154c85b8-47e0-4a98-8dd6-37e588315d9d.png,_118448907_154c85b8-47e0-4a98-8dd6-37e588315d9d.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/amic-tiles-floor-family-quarrel-irritation-broken-dishes-for-happiness-photo.png,amic-tiles-floor-family-quarrel-irritation-broken-dishes-for-happiness-photo.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/arts-crockery-halves-broken-white-cup-disintegration-accident-cut_695181-454.png,arts-crockery-halves-broken-white-cup-disintegration-accident-cut_695181-454.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/bdv-db-05.png,bdv-db-05.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/better-kintsugi-kumai.png,better-kintsugi-kumai.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/blue-crystalline-kintsugi-vase-2a.png,blue-crystalline-kintsugi-vase-2a.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/blue-vase-badly-broken.png,blue-vase-badly-broken.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/bouke-de-vries-broken-ceramics-sculptures-kintsugi-designboom-8.png,bouke-de-vries-broken-ceramics-sculptures-kintsugi-designboom-8.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/bowl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-lying-flat-85817560.png,bowl-bottom-broken-glass-w-melted-bubbles-air-vessel-was-lying-flat-85817560.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/breaking_glass_blog_banner.png,breaking_glass_blog_banner.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/broken-bottles-4-1024x818.png,broken-bottles-4-1024x818.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/broken-bottles.png,broken-bottles.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/broken-ceramic-glass-which-damaged-260nw-1420943837.png,broken-ceramic-glass-which-damaged-260nw-1420943837.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/broken-chinese-ceramic-vase-on-white-background-CR2H8C.png,broken-chinese-ceramic-vase-on-white-background-CR2H8C.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/broken-glass-mosaic-tile-decoration-in-park-guell-barcelona-spain-1017069073.png,broken-glass-mosaic-tile-decoration-in-park-guell-barcelona-spain-1017069073.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/broken-glass-mosaic-tiles-bench-as-ceramic-art-in-park-guell-barcelona-spain-2B6HY56.png,broken-glass-mosaic-tiles-bench-as-ceramic-art-in-park-guell-barcelona-spain-2B6HY56.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/broken-glass-separated-by-color-and-prepared-for-recycling-at-a-glass-CC88DY.png,broken-glass-separated-by-color-and-prepared-for-recycling-at-a-glass-CC88DY.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/broken-glass-waste-and-disposal-drawing_csp79427295.png,broken-glass-waste-and-disposal-drawing_csp79427295.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/broken-plastic-glass-ceramic-trash-polluting-rocky-shoreline-lake-washington-close-up-166216643.png,broken-plastic-glass-ceramic-trash-polluting-rocky-shoreline-lake-washington-close-up-166216643.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/broken20mug.png,broken20mug.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/c7c78ff954653f5d1aa71fc29f6ed604.png,c7c78ff954653f5d1aa71fc29f6ed604.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/colored-glass-pieces.png,colored-glass-pieces.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/colorful-broken-glass-pottery-on-260nw-1532128616.png,colorful-broken-glass-pottery-on-260nw-1532128616.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/de-bowl-in-the-shape-of-a-star-at-the-bottom-of-the-bowl-melted-broken-glass.png,de-bowl-in-the-shape-of-a-star-at-the-bottom-of-the-bowl-melted-broken-glass.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/depositphotos_234468602-stock-photo-collage-tile-decoration-broken-glass.png,depositphotos_234468602-stock-photo-collage-tile-decoration-broken-glass.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/depositphotos_8204577-stock-photo-broken-bottle.png,depositphotos_8204577-stock-photo-broken-bottle.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/dishes-not-recyclable.png,dishes-not-recyclable.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/drop-coffee-by-roar-studio-dubai_dezeen_2364_col_hero1-852x479.png,drop-coffee-by-roar-studio-dubai_dezeen_2364_col_hero1-852x479.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/e-clay-broken-ceramic-jug-waste-handmade-plasticine-isolated-white-163744973.png,e-clay-broken-ceramic-jug-waste-handmade-plasticine-isolated-white-163744973.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12318.png,e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12318.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12320.png,e-patterns-isolated-white-background-vector-cartoon-illustration_76964-12320.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/f81b7221c3c8ec31c91a739838b342e1--mosaic-tray-mosaic-tables.png,f81b7221c3c8ec31c91a739838b342e1--mosaic-tray-mosaic-tables.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/fd315fee1ce664f215b7fc517d259bde.png,fd315fee1ce664f215b7fc517d259bde.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/file-20221102-45064-bw9n55.png,file-20221102-45064-bw9n55.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/glass-disposal.png,glass-disposal.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/glass-for-recycling.png,glass-for-recycling.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/glass-waste-stock-image_csp12318466.png,glass-waste-stock-image_csp12318466.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/granby-workshop-assemble-ceramics-design_dezeen_2364_col_5-852x852.png,granby-workshop-assemble-ceramics-design_dezeen_2364_col_5-852x852.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/granby-workshop-waste-ceramics-design_dezeen_2364_sq-1.png,granby-workshop-waste-ceramics-design_dezeen_2364_sq-1.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/granbyware2.png,granbyware2.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/guide-glass-brokenglass.png,guide-glass-brokenglass.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/handmade-old-clay-pottery-ceramics-picture_csp21200013.png,handmade-old-clay-pottery-ceramics-picture_csp21200013.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/hong-kong-august-01-a-mix-of-broken-glass-shattered-ceramics-building-HKCCMG.png,hong-kong-august-01-a-mix-of-broken-glass-shattered-ceramics-building-HKCCMG.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/how_to_creatively_use_the_broken_coffee_mugs.png,how_to_creatively_use_the_broken_coffee_mugs.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/hq720.png,hq720.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/image-asset.png,image-asset.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/kintsugi-art-japanese-broken-pottery.png,kintsugi-art-japanese-broken-pottery.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/kintsugi-hero.png,kintsugi-hero.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/kintsugi-portata.png,kintsugi-portata.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
Non-Recyclable/ceramic_product/kintsugi_2048x2048.png,kintsugi_2048x2048.png,.png,stage4_standardized,ImageNet,0.485,0.456,0.406,0.229,0.224,0.225,224x224,RGB,VALIDATED
